role,job_title,company,location,experience,salary,skills,posted_date,exp_min,exp_max,exp_avg,min_sal,max_sal,sal_avg_lpa,skills_list,skills_normalized
Machine Learning Engineer,Engineer - Audio Systems Machine Learning Engineer,Qualcomm,Hyderabad,1-5 Yrs,,"python, c++, tensorflow, pytorch, ml, dsp, cnn, bert",2 weeks ago,1.0,5.0,3.0,,,,"['python', 'c++', 'tensorflow', 'pytorch', 'ml', 'dsp', 'cnn', 'bert']","python, c++, tensorflow, pytorch, ml, dsp, cnn, bert"
Machine Learning Engineer,Data Science & Machine Learning Engineer,Beon Consult,Hyderabad,3-8 Yrs,,"Process automation, data science, GCP, Machine learning, Agile, System design, German, Monitoring",3+ weeks ago,3.0,8.0,5.5,,,,"['process automation', 'data science', 'gcp', 'machine learning', 'agile', 'system design', 'german', 'monitoring']","process automation, data science, gcp, machine learning, agile, system design, german, monitoring"
Machine Learning Engineer,Machine Learning Engineer,Prodigal,Mumbai,0-5 Yrs,,"Health insurance, Data analysis, data science, Consumer finance, Machine learning, data visualization, SQL, Python",3+ weeks ago,0.0,5.0,2.5,,,,"['health insurance', 'data analysis', 'data science', 'consumer finance', 'machine learning', 'data visualization', 'sql', 'python']","health insurance, data analysis, data science, consumer finance, machine learning, data visualization, sql, python"
Machine Learning Engineer,Machine Learning Engineer,Apple,Hyderabad,4-9 Yrs,,"Computer vision, Data analysis, GIT, Coding, Analytical, Machine learning, Management, Business intelligence",3+ weeks ago,4.0,9.0,6.5,,,,"['computer vision', 'data analysis', 'git', 'coding', 'analytical', 'machine learning', 'management', 'business intelligence']","computer vision, data analysis, git, coding, analytical, machine learning, management, business intelligence"
Machine Learning Engineer,Machine Learning Engineer-Internship,Viga Entertainment Technology,Bengaluru,,Unpaid,,Starts in 1-3 months,,,,,,,[],
Machine Learning Engineer,Machine Learning Engineer,Exxon Mobil Corporation,Bengaluru,3-7 Yrs,,"Computer science, Computer vision, C++, Version control, Networking, Machine learning, Natural language processing, MATLAB",3+ weeks ago,3.0,7.0,5.0,,,,"['computer science', 'computer vision', 'c++', 'version control', 'networking', 'machine learning', 'natural language processing', 'matlab']","computer science, computer vision, c++, version control, networking, machine learning, natural language processing, matlab"
Machine Learning Engineer,D&T Machine Learning Engineer I,General Mills,Mumbai,3-8 Yrs,,"Cloud computing, Automation, Data analysis, Coding, Agile, Workflow, Analytics, Monitoring",3+ weeks ago,3.0,8.0,5.5,,,,"['cloud computing', 'automation', 'data analysis', 'coding', 'agile', 'workflow', 'analytics', 'monitoring']","cloud computing, automation, data analysis, coding, agile, workflow, analytics, monitoring"
Machine Learning Engineer,Machine Learning Engineer ( NLP & Graph Analytics ),Flatworld Solutions (FWS),"Chennai, Bengaluru",3-8 Yrs,,"Machine Learning, NLP, Graph database, LLM, API Development, Deep Learning, Text and Data processing, Python",2 weeks ago,3.0,8.0,5.5,,,,"['machine learning', 'nlp', 'graph database', 'llm', 'api development', 'deep learning', 'text and data processing', 'python']","machine learning, nlp, graph database, llm, api development, deep learning, text and data processing, python"
Machine Learning Engineer,Machine Learning Engineer 4,Adobe,Bengaluru,5-10 Yrs,,"Mining, Data analysis, data science, Machine learning, Programming, Data processing, Natural language processing, Research",3+ weeks ago,5.0,10.0,7.5,,,,"['mining', 'data analysis', 'data science', 'machine learning', 'programming', 'data processing', 'natural language processing', 'research']","mining, data analysis, data science, machine learning, programming, data processing, natural language processing, research"
Machine Learning Engineer,Machine Learning Ops Engineer,Agiliad,Bengaluru,3-7 Yrs,,"Langchain, PyTorch, LangFuse, ML, Python, ELK, Artificial Intelligence, Scikit-learn",3 weeks ago,3.0,7.0,5.0,,,,"['langchain', 'pytorch', 'langfuse', 'ml', 'python', 'elk', 'artificial intelligence', 'scikit', 'learn']","langchain, pytorch, langfuse, ml, python, elk, artificial intelligence, scikit, learn"
Machine Learning Engineer,Machine Learning Engineer,Valuebound,Bengaluru,3-8 Yrs,,"Cloud computing, deep learning, GCP, Machine learning, Deployment, Management, AWS, Monitoring",3+ weeks ago,3.0,8.0,5.5,,,,"['cloud computing', 'deep learning', 'gcp', 'machine learning', 'deployment', 'management', 'aws', 'monitoring']","cloud computing, deep learning, gcp, machine learning, deployment, management, aws, monitoring"
Machine Learning Engineer,Machine Learning & Generative AI Engineer,emagine,Bengaluru,4-9 Yrs,,"c#, leadership, net mvcweb api, asp, communication skills, .Net, API, Machine learning",3 weeks ago,4.0,9.0,6.5,,,,"['c#', 'leadership', 'net mvcweb api', 'asp', 'communication skills', '.net', 'api', 'machine learning']","c#, leadership, net mvcweb api, asp, communication skills, .net, api, machine learning"
Machine Learning Engineer,Data Engineer/ Machine Learning Engineer,Systechcorp Inc,"Ahmedabad, Chennai, Mumbai (All Areas)",5-8 Yrs,6-15 Lacs PA,"Snowflake, ETL, Machine Learning, Python, Data, Machine, Data Engineering",3+ weeks ago,5.0,8.0,6.5,6.0,15.0,10.5,"['snowflake', 'etl', 'machine learning', 'python', 'data', 'machine', 'data engineering']","snowflake, etl, machine learning, python, data, machine, data engineering"
Machine Learning Engineer,Data Science & Machine Learning Engineer,Simran Software,Faridabad,1-5 Yrs,,"data warehousing, data pipeline, sql, docker, iot, ansible, git, java",3+ weeks ago,1.0,5.0,3.0,,,,"['data warehousing', 'data pipeline', 'sql', 'docker', 'iot', 'ansible', 'git', 'java']","data warehousing, data pipeline, sql, docker, iot, ansible, git, java"
Machine Learning Engineer,Distinguished Engineer - Machine Learning Engineering,Capital One,Bengaluru,15-20 Yrs,,"Process design, Computer science, Solution architecture, SAN, Machine learning, Agile, Engineering Manager, Open source",3 weeks ago,15.0,20.0,17.5,,,,"['process design', 'computer science', 'solution architecture', 'san', 'machine learning', 'agile', 'engineering manager', 'open source']","process design, computer science, solution architecture, san, machine learning, agile, engineering manager, open source"
Machine Learning Engineer,Machine Learning (ML) Engineer,Sourceright Technologies,"Indore, Ahmedabad",4-9 Yrs,,"metadata, NoSQL, Data modeling, GCP, Machine learning, data governance, microsoft, Monitoring",1 week ago,4.0,9.0,6.5,,,,"['metadata', 'nosql', 'data modeling', 'gcp', 'machine learning', 'data governance', 'microsoft', 'monitoring']","metadata, nosql, data modeling, gcp, machine learning, data governance, microsoft, monitoring"
Machine Learning Engineer,Distinguished Machine Learning Engineer,Capital One,Bengaluru,12-20 Yrs,,"Process design, Solution architecture, SAN, Diversity and Inclusion, Machine learning, Agile, Open source, Technical support",3+ weeks ago,12.0,20.0,16.0,,,,"['process design', 'solution architecture', 'san', 'diversity and inclusion', 'machine learning', 'agile', 'open source', 'technical support']","process design, solution architecture, san, diversity and inclusion, machine learning, agile, open source, technical support"
Machine Learning Engineer,Machine Learning Ops Engineer,Fx31 Labs,Hybrid - Bengaluru,3-8 Yrs,10-20 Lacs PA,"Natural Language Processing, Machine Learning, Tensorflow, Pytorch, Deep Learning, Processing, Ops, Machine",6 days ago,3.0,8.0,5.5,10.0,20.0,15.0,"['natural language processing', 'machine learning', 'tensorflow', 'pytorch', 'deep learning', 'processing', 'ops', 'machine']","natural language processing, machine learning, tensorflow, pytorch, deep learning, processing, ops, machine"
Machine Learning Engineer,Machine Learning Engineer (Mid-Level),Aerobotics7,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-4 Yrs,,"Computer vision, Career development, C++, Coding, GCP, Machine learning, high performance computing, Monitoring",3+ weeks ago,2.0,4.0,3.0,,,,"['computer vision', 'career development', 'c++', 'coding', 'gcp', 'machine learning', 'high performance computing', 'monitoring']","computer vision, career development, c++, coding, gcp, machine learning, high performance computing, monitoring"
Machine Learning Engineer,Staff Machine Learning Engineer,Weave,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5-8 Yrs,,"Data analysis, Backend, Coding, Machine learning, Agile, Workflow, System design, Open source",3+ weeks ago,5.0,8.0,6.5,,,,"['data analysis', 'backend', 'coding', 'machine learning', 'agile', 'workflow', 'system design', 'open source']","data analysis, backend, coding, machine learning, agile, workflow, system design, open source"
Machine Learning Engineer,Machine Learning Engineer,Jobs N Ta Hr Services,Thiruvananthapuram,3-7 Yrs,9-12 Lacs PA,"Tensorflow, LLMs, Natural Language Processing, Machine Learning, Prompt Engineering, MedDRA, LOINC, Pytorch",2 weeks ago,3.0,7.0,5.0,9.0,12.0,10.5,"['tensorflow', 'llms', 'natural language processing', 'machine learning', 'prompt engineering', 'meddra', 'loinc', 'pytorch']","tensorflow, llms, natural language processing, machine learning, prompt engineering, meddra, loinc, pytorch"
Machine Learning Engineer,Machine Learning Engineer,360DigiTMG,Bengaluru,5-8 Yrs,,"Computer science, Computer vision, Backend, Version control, GIT, Neural networks, Machine learning, Data structures",3 weeks ago,5.0,8.0,6.5,,,,"['computer science', 'computer vision', 'backend', 'version control', 'git', 'neural networks', 'machine learning', 'data structures']","computer science, computer vision, backend, version control, git, neural networks, machine learning, data structures"
Machine Learning Engineer,Machine Learning Engineer III,Glance,Bengaluru,3-6 Yrs,,"Computer science, Telecom, Accessories, data science, Analytical, Machine learning, Open source, Project delivery",3 weeks ago,3.0,6.0,4.5,,,,"['computer science', 'telecom', 'accessories', 'data science', 'analytical', 'machine learning', 'open source', 'project delivery']","computer science, telecom, accessories, data science, analytical, machine learning, open source, project delivery"
Machine Learning Engineer,Machine Learning Engineers,Zoftsolutions,"Hybrid - Chennai, Bengaluru",3-6 Yrs,,"Ai Platform, Machine Learning, AWS, Machine, Artificial Intelligence",2 weeks ago,3.0,6.0,4.5,,,,"['ai platform', 'machine learning', 'aws', 'machine', 'artificial intelligence']","ai platform, machine learning, aws, machine, artificial intelligence"
Machine Learning Engineer,Machine Learning Engineer,Qwalton,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3-8 Yrs,,"Computer science, Backend, EDC, Machine learning, HIPAA, Healthcare, AWS, Clinical data management",2 weeks ago,3.0,8.0,5.5,,,,"['computer science', 'backend', 'edc', 'machine learning', 'hipaa', 'healthcare', 'aws', 'clinical data management']","computer science, backend, edc, machine learning, hipaa, healthcare, aws, clinical data management"
Machine Learning Engineer,Machine Learning Engineer III- Computer Vision,Glance,Bengaluru,5-10 Yrs,,"Computer science, Computer vision, data science, Analytical, Machine learning, Open source, Project delivery, Gaming",3+ weeks ago,5.0,10.0,7.5,,,,"['computer science', 'computer vision', 'data science', 'analytical', 'machine learning', 'open source', 'project delivery', 'gaming']","computer science, computer vision, data science, analytical, machine learning, open source, project delivery, gaming"
Machine Learning Engineer,Machine Learning Engineer | Contract Role | India (Remote),Suzva Software Technologies,"Mumbai, Delhi / NCR, Bengaluru",8-10 Yrs,,"Machine Learning, Logistic Regression, PySpark, XGBoost, Regression, ML libraries, SVM, Clustering",3 weeks ago,8.0,10.0,9.0,,,,"['machine learning', 'logistic regression', 'pyspark', 'xgboost', 'regression', 'ml libraries', 'svm', 'clustering']","machine learning, logistic regression, pyspark, xgboost, regression, ml libraries, svm, clustering"
Machine Learning Engineer,Machine Learning Engineer,Umami Bioworks,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-5 Yrs,,"Computer science, orchestration, GIT, Formulation, Workflow management, Machine learning, Infrastructure, Deployment",3+ weeks ago,2.0,5.0,3.5,,,,"['computer science', 'orchestration', 'git', 'formulation', 'workflow management', 'machine learning', 'infrastructure', 'deployment']","computer science, orchestration, git, formulation, workflow management, machine learning, infrastructure, deployment"
Machine Learning Engineer,AWS Machine Learning Engineer,Highrise Solutions LLP,Pune,0-7 Yrs,,"US GAAP, Machine learning, CMS, HTML, ITES, Vice President IT, SSIS, Solution delivery",3+ weeks ago,0.0,7.0,3.5,,,,"['us gaap', 'machine learning', 'cms', 'html', 'ites', 'vice president it', 'ssis', 'solution delivery']","us gaap, machine learning, cms, html, ites, vice president it, ssis, solution delivery"
